科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"41,995,985.72","61,583,688.87","82,227,946.60","122,722,856.61","27,234,424.47","46,469,100.29","62,045,555.20","84,566,735.07","16,265,987.09","36,690,768.16","54,891,865.37","76,847,751.56","10,174,533.63","21,570,350.89","31,281,634.22","38,906,388.31","11,415,400.83","40,304,112.87","53,095,140.07","68,400,213.87","13,921,912.00","18,828,322.87","22,095,130.65","24,883,377.65","2,638,959.41","5,268,585.81","7,859,897.12","10,444,483.87","2,648,003.00","5,290,308.01","7,934,376.72","10,578,317.22","2,744,890.50","5,489,781.00","8,221,171.50","10,952,570.00","3,084,141.16","7,330,183.32","11,045,351.52","20,626,591.85","3,475,483.65","7,061,151.34","10,745,726.19"
二、营业利润,"-2,754,894.01","-8,682,952.08","-12,106,490.70","-39,194,934.09","-5,196,803.79","-10,973,349.11","-18,957,479.92","-26,222,495.25","-6,425,956.66","-10,298,496.10","-16,847,219.38","-16,536,916.33","-5,188,179.77","-11,362,432.52","-17,543,736.04","5,400,089.20","-6,074,995.96","-12,725,108.96","-18,473,547.74","-35,670,328.88","-7,297,133.69","-20,555,824.92","-30,857,047.33","-43,136,794.19","-7,623,999.85","-15,136,058.47","-22,849,057.11","31,819,376.38","-4,093,463.75","-8,586,056.21","-15,845,616.23","-11,763,815.52","-10,649,538.45","-15,965,676.31","-18,446,877.81","-6,750,284.43","-3,382,251.88","-5,900,301.83","-7,231,036.67","-11,926,711.03","-4,089,252.01","-10,262,736.27","-16,206,053.82"
减:营业成本,"35,978,219.59","50,273,539.13","68,162,114.04","102,519,567.84","22,155,735.00","37,509,311.29","50,896,172.39","68,894,983.19","13,235,247.63","27,839,411.49","41,982,442.77","60,208,742.44","7,288,194.65","16,190,548.67","23,553,290.63","28,888,530.84","9,164,311.20","33,983,907.71","43,058,283.37","58,582,588.70","11,485,592.58","14,237,155.38","15,448,852.87","15,611,425.23","66,305.46","113,501.80","132,872.38","151,064.17","7,240.44","8,606.37","11,117.96","11,117.96",,,,,,,"18,336,388.19","5,846,153.82","109,887.41","278,101.94","457,275.79"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"70,271.61","388,843.36","493,039.14","716,119.08","218,347.46","400,407.03","581,134.40","834,240.12","179,607.01","373,570.08","617,485.09","808,412.92","184,817.22","324,799.86","462,137.04","571,377.23","148,487.23","315,630.07","452,561.60","906,660.87","145,620.74","314,664.59","494,333.70","639,507.15","145,351.92","290,266.03","434,398.50","578,381.44","148,065.85","296,015.46","444,076.14","592,136.82","153,713.88","307,427.76","460,385.64","613,343.52","172,711.90","312,387.07","346,969.72","1,225,143.06","306,943.96","708,863.32","1,026,014.14"
营业外收入,"191,764,578.85","10,683,383.23","10,689,923.96","10,725,228.67","6,907.50","23,697.50","32,455.84","81,055.46","56,670.51","78,649.06","97,885.27","64,396,743.38","26,620.00","44,559.17","64,969.17","2,928,044.99",,"101,457.20","101,457.20","101,702,803.59",,"6,116.27","41,332.78","48,901.41",,,"32,815.00","39,354,742.13",,,"482,721.00","482,721.00",,766.00,"5,944,165.18","5,766.00","1,800,000.00","8,400,000.00","8,400,000.00","58,848,308.50",330.00,"904,640.49","16,756,315.74"
销售费用,"1,416,018.54","3,492,722.25","4,489,106.30","6,913,415.77","1,341,402.40","3,414,579.11","4,814,876.72","5,899,153.50","651,446.26","1,708,016.09","2,470,540.38","4,199,437.81","474,146.86","1,051,537.65","1,884,237.62","2,243,314.49","300,117.34","870,762.89","1,531,152.87","2,438,986.38","389,263.07","763,216.13","873,838.17","1,003,183.75","94,571.58","177,531.21","242,912.21","343,870.68","95,997.71","141,204.71","167,964.71","188,408.71",,,,,,,,,,,
减:营业外支出,"-5,597,096.15","2,555,667.06","3,207,590.30","15,174,961.73","6,075.05","141,996.50","175,187.95","2,342,550.36","31,918.69","52,153.13","54,036.37","3,175,814.15","1,930.60","67,123.56","82,784.21","12,316,674.55","9,129.48","-2,309,255.82","-2,308,523.42","818,179.50","4,311.95","29,710.63","515,884.61","8,908,224.25",,"6,262.13","6,262.13","28,430,896.16",,,,"7,658.55",,"1,914,770.01","2,041,072.22","4,479,620.81","234,976.96","469,953.92","704,930.88","34,541,344.31","2,194,442.66","2,429,583.23","11,210,177.98"
管理费用,"1,910,110.03","6,666,526.91","9,211,115.80","10,500,536.98","2,138,981.56","4,517,701.90","6,481,147.09","9,812,799.79","2,269,063.67","4,217,105.35","7,006,701.60","11,572,282.65","2,148,958.57","4,207,874.05","6,507,878.06","9,992,437.17","2,225,736.79","4,244,916.67","7,251,427.92","16,529,072.58","4,876,818.78","12,966,053.30","18,968,227.93","26,253,734.39","3,722,038.82","7,255,346.49","11,063,205.80","16,400,115.44","3,260,772.41","5,908,325.45","9,781,694.42","21,471,292.74","9,504,120.61","14,663,203.57","16,707,259.42","27,249,184.62","2,389,643.24","5,745,054.29","7,664,463.66","9,592,176.30","4,199,399.01","10,226,303.80","16,719,055.11"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,"-65,990.68",,,,,,,,"-32,815.00",,,,"3,752.00",,,,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"5,315,776.96","15,843,999.55","19,979,233.98","27,949,130.13","5,274,186.76","9,386,583.26","14,621,218.09","24,059,668.70","6,819,927.80","13,626,708.70","20,437,462.36","5,755,526.57","3,746,852.91","7,663,881.76","11,563,337.57","16,219,211.69","4,185,274.79","9,702,212.99","13,899,959.50","20,853,556.89","2,525,817.26","8,570,938.67","13,027,695.23","19,107,007.18","4,527,539.17","9,157,642.92","13,723,455.90","16,663,900.58","1,398,046.73","3,815,611.89","6,658,405.07","9,976,756.77","1,430,516.40","2,215,968.45","3,453,178.22","4,736,724.51","1,048,428.21","2,096,378.75","3,141,737.59","6,780,037.72","3,026,431.09","6,127,361.14","8,824,104.03"
三、利润总额,"194,606,780.99","-555,235.91","-4,624,157.04","-43,644,667.15","-5,195,971.34","-11,091,648.11","-19,100,212.03","-28,483,990.15","-6,401,204.84","-10,272,000.17","-16,803,370.48","44,684,012.90","-5,163,490.37","-11,384,996.91","-17,561,551.08","-3,988,540.36","-6,084,125.44","-10,314,395.94","-16,063,567.12","65,214,295.21","-7,301,445.64","-20,579,419.28","-31,331,599.16","-51,996,117.03","-7,623,999.85","-15,142,320.60","-22,822,504.24","42,743,222.35","-4,093,463.75","-8,586,056.21","-15,362,895.23","-11,288,753.07","-10,649,538.45","-17,879,680.32","-14,543,784.85","-11,224,139.24","-1,817,228.84","2,029,744.25","464,032.45","12,380,253.16","-6,283,364.67","-11,787,679.01","-10,659,916.06"
资产减值损失,"60,483.00","2,760,009.75","2,450,538.39","23,769,731.25","1,302,575.08","2,213,866.81","3,608,486.43","1,288,385.02","10,620.23","-301,578.60","-301,578.60","12,179,692.87","1,519,743.19","3,494,141.42","4,854,489.34","-14,650,372.31","1,466,469.44","3,911,791.50","5,375,302.55","7,922,077.33","1,795,933.26","2,532,119.72","4,139,230.08","18,719,749.96","1,707,152.31","3,410,355.83","5,112,109.44","18,463,975.18","1,831,343.61","3,706,600.34","6,716,734.65","28,860,819.74","2,306,078.06","4,268,857.53","6,047,226.03","7,687,601.78","2,855,609.69","5,076,665.04","7,183,217.22","6,352,191.98","369,980.54","431,163.76","373,237.29"
减:所得税,"267,199.09","158,016.57","158,016.57","-247,974.15",,"-1,050,364.01","-1,050,364.01","1,626,117.19",,,,"189,600.00",,"23,247.86","23,247.86","2,404,992.00",,,,"-1,080,309.48",,,,"3,033,959.48",,,,"18,494,050.00",,,,"9,689,600.00",,,,"5,646,000.00",,"8,707.20","8,707.20","-531,630.12",,"59,272.00","148,258.51"
加:公允价值变动净收益,,"9,024,000.00",,,,,,,,,,"758,400.00",,,,"9,758,200.00",,,,"3,162,400.00",,,,"4,652,200.00",,,,"73,976,200.00",,,,"38,758,400.00",,,,"22,584,000.00",,,,"-2,817,600.00",,,
加:影响净利润的其他科目,"-192,823,715.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,"135,000.00","10,450,710.35","10,450,710.35",,,,,"473,968.85","473,968.85","473,968.85","581,027.37",,,,,,,,,,,,"8,662,235.82",,,,,,,,,,,,,,,"60,000.00","60,000.00","447,906.35","447,906.35","447,906.35"
四、净利润,"1,515,866.85","-713,252.48","-4,782,173.61","-43,396,693.00","-5,195,971.34","-10,041,284.10","-18,049,848.02","-30,110,107.34","-6,401,204.84","-10,272,000.17","-16,803,370.48","44,494,412.90","-5,163,490.37","-11,408,244.77","-17,584,798.94","-6,393,532.36","-6,084,125.44","-10,314,395.94","-16,063,567.12","66,294,604.69","-7,301,445.64","-20,579,419.28","-31,331,599.16","-55,030,076.51","-7,623,999.85","-15,142,320.60","-22,822,504.24","24,249,172.35","-4,093,463.75","-8,586,056.21","-15,362,895.23","-20,978,353.07","-10,649,538.45","-17,879,680.32","-14,543,784.85","-16,870,139.24","-1,817,228.84","2,021,037.05","455,325.25","12,911,883.28","-6,283,364.67","-11,846,951.01","-10,808,174.57"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"1,115,685.80","-758,239.47","-4,707,732.82","-43,246,513.77","-5,316,372.09","-10,202,860.14","-18,211,424.07","-30,271,683.39","-6,401,204.84","-10,272,000.17","-16,803,370.48","44,494,412.90","-5,163,490.37","-11,408,244.77","-17,584,798.94","-6,393,532.36","-6,084,125.44","-10,288,384.64","-15,862,969.32","68,259,059.64","-5,945,531.45","-17,271,191.85","-26,631,050.84","-48,370,943.70","-6,000,064.93","-12,376,217.35","-18,793,631.82","33,563,745.70","-3,047,319.29","-6,674,106.12","-13,035,689.64","-10,913,965.51","-10,529,205.25","-17,647,979.24","-14,222,177.90","-16,108,904.92","-1,717,273.51","2,224,118.86","758,221.86","14,269,737.47","-5,607,534.33","-11,440,573.37","-10,364,281.89"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"400,181.05","44,986.99","-74,440.79","-150,179.23","120,400.75","161,576.04","161,576.05","161,576.05",,,,,,,,,,"-26,011.30","-200,597.80","-1,964,454.95","-1,355,914.19","-3,308,227.43","-4,700,548.32","-6,659,132.81","-1,623,934.92","-2,766,103.25","-4,028,872.42","-9,314,573.35","-1,046,144.46","-1,911,950.09","-2,327,205.59","-10,064,387.56","-120,333.20","-231,701.08","-321,606.95","-761,234.32","-99,955.33","-203,081.81","-302,896.61","-1,357,854.19","-675,830.34","-406,377.64","-443,892.68"
