科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"191,979,592.01","412,264,979.00","603,612,310.03","807,754,580.13","234,534,576.65","571,927,816.65","837,618,739.27","1,183,975,741.86","350,623,808.67","718,671,589.21","1,094,403,507.77","1,450,220,338.36","468,123,679.95","945,718,007.74","1,419,851,464.33","1,865,704,860.68","549,645,524.35","1,130,569,070.92","1,689,787,495.51","2,186,575,282.39","646,368,251.43","1,321,692,458.42","2,053,520,963.49","2,604,652,201.91","821,841,570.69","1,639,090,822.66","2,342,322,677.20","2,979,866,315.20","835,153,986.98","1,658,421,493.90","2,474,283,284.42","3,084,175,965.93","912,113,060.79","1,929,921,850.26","2,812,858,881.46","3,111,941,811.23","725,997,739.77","1,482,595,935.67","2,202,892,550.05","2,842,248,224.28","533,779,297.61","1,048,537,796.51","1,501,799,419.27","1,846,997,338.99","417,398,910.60","825,018,883.30"
二、营业利润,"30,009,157.25","63,841,729.13","88,210,391.25","106,717,788.43","37,731,007.92","84,941,301.40","118,047,530.16","135,904,841.28","39,537,456.83","91,061,119.57","124,563,187.14","139,115,327.35","47,361,712.36","110,799,346.40","162,970,824.30","178,588,209.29","55,094,321.96","126,090,582.02","183,270,717.68","193,349,605.30","58,772,112.02","137,064,612.31","196,223,732.59","203,746,425.19","66,664,669.22","141,210,011.89","192,601,698.46","186,751,208.08","71,230,305.78","155,006,363.52","214,897,120.20","248,444,094.38","70,063,400.48","156,525,363.92","214,645,822.60","234,487,288.92","62,891,599.40","122,929,765.15","175,374,228.88","189,117,255.55","67,293,419.67","133,161,811.64","192,281,606.92","180,618,949.52","65,395,663.12","127,223,024.65"
减:营业成本,"109,984,472.69","233,023,106.68","336,163,250.82","460,069,132.14","129,464,345.92","327,213,214.50","484,465,438.22","710,517,651.41","219,757,705.48","444,840,810.16","694,175,226.46","928,911,678.74","313,217,416.59","618,340,994.69","934,519,152.98","1,243,097,809.42","373,304,287.84","765,323,436.20","1,145,539,134.59","1,511,210,333.47","456,787,764.80","937,411,734.79","1,484,330,723.47","1,894,025,640.17","607,103,497.75","1,233,632,788.61","1,764,677,802.09","2,263,611,574.96","635,884,257.91","1,247,697,933.29","1,876,123,758.41","2,360,360,591.90","722,433,647.98","1,554,153,744.60","2,260,962,718.60","2,408,360,090.06","530,550,604.58","1,113,915,058.76","1,667,975,530.32","2,167,913,775.55","350,218,114.27","683,220,316.31","974,402,711.67","1,192,951,941.83","237,617,318.62","481,609,040.72"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"5,981,783.15","12,439,788.22","18,507,627.74","25,624,117.01","7,427,693.63","16,629,822.80","25,155,371.98","36,550,846.06","9,566,723.00","19,690,838.15","30,485,104.07","41,659,698.80","10,852,758.80","21,908,916.53","32,711,950.29","44,614,146.65","12,286,187.99","24,702,159.44","33,054,773.33","45,534,564.68","14,015,677.93","27,029,616.50","40,000,064.08","50,865,588.90","12,215,316.58","26,076,144.98","37,002,424.59","46,953,574.84","11,217,374.53","23,610,285.39","34,958,615.74","48,520,824.15","12,019,116.19","24,247,177.71","36,417,839.15","49,862,942.42","13,701,690.21","24,180,915.07","32,223,862.91","41,580,883.67","8,450,341.59","17,148,235.37","24,682,671.38","32,714,369.29","8,246,309.00","16,119,128.63"
营业外收入,"60,040.00","79,984.48","339,455.90","10,778,467.49","82,182.70","90,648.79","138,095.04","1,414,196.93","2,309,927.70","4,038,557.66","8,900,222.97","13,905,582.78","83,482.20","517,107.20","1,421,972.78","1,524,827.82","13,426.66","344,008.32","749,403.31","3,489,450.65","2,120,557.48","2,972,565.77","3,154,255.69","5,979,128.22","1,581,215.90","11,079,312.17","12,307,221.49","59,057,605.84","1,603,997.60","3,332,431.43","8,919,655.47","11,816,490.53","8,744,599.42","21,150,503.75","35,383,100.11","39,038,900.58","54,313.37","2,916,567.39","6,049,513.13","12,192,390.18","3,415.02","1,385,471.46","1,865,082.07","7,693,898.22","1,741,024.96","3,146,066.03"
销售费用,"24,091,332.51","48,446,108.75","72,710,481.85","102,354,777.88","34,499,265.16","70,366,030.24","103,201,171.44","138,025,506.57","40,601,385.06","80,625,244.04","123,461,813.84","165,587,423.37","51,327,358.73","100,569,022.56","150,645,776.17","192,300,338.87","57,024,286.46","111,756,026.60","169,853,570.93","220,266,930.31","63,768,123.46","116,687,003.62","176,994,835.66","235,857,388.36","78,541,952.03","132,321,853.35","195,534,723.33","270,463,432.35","67,583,688.13","133,862,070.88","198,675,113.34","279,710,598.44","71,161,819.78","132,022,195.97","193,602,363.45","266,388,535.49","71,379,267.01","138,986,081.55","205,218,948.28","274,078,110.86","67,561,482.54","142,226,437.96","207,480,531.64","269,985,817.16","63,594,099.06","132,138,412.63"
减:营业外支出,"345,370.14","561,209.83","671,484.79","2,174,269.42","30,305.27","961,247.84","1,103,261.82","3,447,815.35","55,978.72","510,753.38","547,353.38","1,556,730.59","133,727.90","219,186.52","848,700.34","6,548,078.57","124,783.07","1,215,783.07","1,364,222.57","2,663,014.71","1,044,370.00","1,151,229.96","1,251,789.31","1,316,768.16","1,208,398.11","1,608,521.41","1,721,010.76","6,989,589.99","1,520,563.83","1,820,514.02","1,828,809.63","1,961,883.78","386,968.91","1,922,777.83","2,024,444.72","2,188,765.52","170,143.31","1,694,241.23","1,851,037.31","1,853,335.43","52,718.68","1,559,019.33","1,736,246.10","3,039,978.48","465,699.16","2,667,502.50"
管理费用,"19,659,792.17","45,739,666.33","73,572,550.45","91,854,652.41","18,159,785.71","54,424,641.17","82,176,126.48","127,163,385.34","32,449,505.48","68,294,928.41","102,057,980.67","149,043,079.35","42,477,339.15","84,086,763.98","125,679,044.96","189,699,631.03","46,012,586.19","92,438,193.86","137,952,421.24","185,211,059.70","43,769,174.77","85,617,139.41","132,040,854.19","188,439,334.72","48,822,879.32","91,884,918.20","136,554,120.95","186,560,604.90","44,821,854.34","87,366,640.32","132,797,610.59","175,523,263.75","46,963,225.82","85,512,442.53","128,837,794.89","176,058,011.56","43,863,247.52","83,002,692.08","125,010,018.96","172,746,529.66","44,900,025.27","82,380,171.47","120,278,207.67","169,184,985.62","41,769,045.93","79,340,062.49"
其中:非流动资产处置净损失,"5,533.09","7,478.38","9,645.08","1,138,145.08",,,"77,313.27","2,287,142.45",,,,"50,328.08",,"4,992.63","4,992.63","5,138,011.46","19,111.51","19,111.51","19,111.51","22,636.14",,,"12,649.76","15,997.89",,,89.35,89.35,,,,,"305,918.91","305,918.91","306,375.64","420,246.44","40,943.31","40,943.31","41,396.27","43,564.13",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"7,179,923.86","14,431,987.56","21,326,562.57","27,908,409.36","9,241,880.65","18,834,378.10","28,587,321.52","38,112,262.11","8,430,519.35","15,841,394.02","21,626,204.66","26,774,765.77","5,993,603.28","12,319,218.48","18,207,629.05","24,245,320.93","5,740,481.12","12,094,782.08","20,018,727.19","29,572,100.32","9,232,850.82","18,134,216.03","26,711,206.59","34,361,490.33","8,143,298.07","15,189,386.78","22,095,049.79","28,947,511.53","8,105,166.26","17,123,616.32","27,799,203.86","39,265,339.78","10,787,263.64","19,195,635.21","26,107,907.03","33,675,244.72","6,346,286.92","13,537,610.09","19,241,792.52","24,711,566.30","5,724,656.54","9,901,247.64","16,568,703.72","22,673,563.46","5,420,404.03","11,271,471.79"
三、利润总额,"29,723,827.11","63,360,503.78","87,878,362.36","115,321,986.50","37,782,885.35","84,070,702.35","117,082,363.38","133,871,222.86","41,791,405.81","94,588,923.85","132,916,056.73","151,464,179.54","47,311,466.66","111,097,267.08","163,544,096.74","173,564,958.54","54,982,965.55","125,218,807.27","182,655,898.42","194,176,041.24","59,848,299.50","138,885,948.12","198,126,198.97","208,408,785.25","67,037,487.01","150,680,802.65","203,187,909.19","238,819,223.93","71,313,739.55","156,518,280.93","221,987,966.04","258,298,701.13","78,421,030.99","175,753,089.84","248,004,477.99","271,337,423.98","62,775,769.46","124,152,091.31","179,572,704.70","199,456,310.30","67,244,116.01","132,988,263.77","192,410,442.89","185,272,869.26","66,670,988.92","127,701,588.18"
资产减值损失,"90,628.60","84,869.37","146,049.84","197,998.82","53,509.31","43,878.79","72,584.22","314,333.00","115,676.88","37,647.29","-308,661.28","-192,338.47","229,918.86","153,533.21","873,499.76","1,301,269.43","173,301.36","571,147.49","1,059,639.27","1,128,583.04","257,290.60","240,610.16","48,475.33","363,681.58","383,476.84","472,050.41","333,819.34","3,813,425.34","729,306.81","1,676,087.25","200,806.25","1,325,972.72","958,727.02","1,697,844.97","1,961,679.38","4,947,824.67","141,305.80","-1,991,346.29","-1,089,529.25","698,967.27","-314,361.09","-359,058.89","-511,632.62","22,017,811.80","261,524.81","-6,484,213.63"
减:所得税,"9,868,109.39","22,102,780.07","29,178,609.30","37,920,440.08","9,711,397.96","20,771,960.86","28,277,468.61","33,341,921.54","9,943,092.37","22,438,370.85","32,748,588.53","40,471,396.39","12,050,699.13","29,494,482.39","42,894,598.92","49,910,250.71","15,044,807.64","33,900,720.99","49,339,983.84","57,654,460.97","14,875,182.79","36,938,327.50","50,471,253.66","56,295,198.61","17,142,672.99","43,084,228.52","52,991,685.23","70,273,045.53","17,144,132.26","39,121,906.57","56,499,421.08","63,020,817.52","20,133,944.61","49,213,337.43","69,927,515.68","72,605,208.03","15,323,580.66","28,057,558.74","39,501,039.81","45,015,018.45","16,297,910.61","32,100,326.80","46,107,166.59","50,406,299.06","16,249,154.27","29,573,401.84"
加:公允价值变动净收益,,,,,,,,,,,,,"1,068,011.26",,"1,627,616.48",,"-225,166.13","-153,058.98","-1,322,578.18","-2,599,766.18","310,626.38","134,626.38","-377,373.62","-473,373.62","32,000.00","-474,731.00","2,450,269.00","800,000.00","832,000.00","1,118,510.04","3,853,926.31","2,273,139.80","5,238,955.00","-538,601.00","-8,873,211.23",,"-4,819,192.60","-2,191,461.10","55,388.90",,"-616,223.00","-427,998.58","1,221,728.94",,"-753,502.00","-3,558,252.67"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"5,017,498.22","5,742,277.04","7,024,604.49","6,972,295.92","2,042,911.65","525,450.35","4,086,804.75","2,613,083.91","-164,836.59","1,720,392.43","1,657,347.79","679,296.55","2,268,416.56","2,459,788.11","4,128,796.70","8,141,864.94","215,094.70","2,560,315.75","2,284,066.90","2,297,660.61","-75,883.41","357,848.02","3,206,302.04","3,480,720.96","1,519.12","2,171,062.56","4,026,692.35","6,435,016.80","3,585,966.78","6,802,993.03","7,315,017.66","27,733,579.04","5,311,556.67","20,830,480.44","25,901,694.26","22,473,386.66","323,421.44","419,691.59","753,888.14","1,962,185.04","2,896,511.88","5,545,594.78","10,447,772.07","13,551,345.34","671,203.29","5,821,256.90"
四、净利润,"19,855,717.72","41,257,723.71","58,699,753.06","77,401,546.42","28,071,487.39","63,298,741.49","88,804,894.77","100,529,301.32","31,848,313.44","72,150,553.00","100,167,468.20","110,992,783.15","35,260,767.53","81,602,784.69","120,649,497.82","123,654,707.83","39,938,157.91","91,318,086.28","133,315,914.58","136,521,580.27","44,973,116.71","101,947,620.62","147,654,945.31","152,113,586.64","49,894,814.02","107,596,574.13","150,196,223.96","168,546,178.40","54,169,607.29","117,396,374.36","165,488,544.96","195,277,883.61","58,287,086.38","126,539,752.41","178,076,962.31","198,732,215.95","47,452,188.80","96,094,532.57","140,071,664.89","154,441,291.85","50,946,205.40","100,887,936.97","146,303,276.30","134,866,570.20","50,421,834.65","98,128,186.34"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,"-411,015.25",,"-57,989.86",,"-1,263,510.51",,"-846,535.53","-1,201,506.17","2,205,628.71","-306,390.56","1,422,124.57","1,227,641.67","1,227,641.67","500,054.35","2,500,092.85","2,500,178.89","-749,257.58",,"-581,368.96","-901,348.25","-1,269,081.41",,"-1,206,285.29","-1,495,188.98","-2,403,359.08","-918,000.55","-1,437,841.84","-2,571,105.91","-2,053,460.05","-117,838.02","-1,687,314.10"
归属于母公司所有者的净利润,"19,713,951.65","41,562,540.73","59,078,502.30","78,435,180.46","28,119,752.16","63,381,437.72","88,903,497.64","100,605,026.61","31,868,691.79","72,200,873.21","100,392,621.06","110,976,265.14","35,272,968.20","81,586,446.71","120,365,614.96","123,036,691.19","39,729,189.13","90,836,578.02","132,500,060.12","135,642,694.06","44,514,948.30","100,651,994.32","145,807,086.68","149,553,266.41","49,039,655.69","105,983,181.81","147,953,905.48","165,036,585.22","51,242,752.20","111,413,392.78","156,967,803.21","181,647,990.51","56,395,677.03","122,639,748.20","172,735,501.99","193,019,956.57","46,853,819.11","94,033,036.94","136,623,277.44","150,836,175.01","50,423,524.60","99,753,375.20","144,512,440.17","140,105,659.64","50,754,424.73","94,706,512.50"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"141,766.07","-304,817.02","-378,749.24","-1,033,634.04","-48,264.77","-82,696.23","-98,602.87","-75,725.29","-20,378.35","-50,320.21","-225,152.86","16,518.01","-12,200.67","16,337.98","283,882.86","618,016.64","208,968.78","481,508.26","815,854.46","878,886.21","458,168.41","1,295,626.30","1,847,858.63","2,560,320.23","855,158.33","1,613,392.32","2,242,318.48","3,509,593.18","2,926,855.09","5,982,981.58","8,520,741.75","13,629,893.10","1,891,409.35","3,900,004.21","5,341,460.32","5,712,259.38","598,369.69","2,061,495.63","3,448,387.45","3,605,116.84","522,680.80","1,134,561.77","1,790,836.13","-5,239,089.44","-332,590.08","3,421,673.84"
