报表日期,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
一、营业总收入,129685.53,360446.83,617386.6,897356.14,253661.13,621616.65,990210.21,1354878.43,351703.71,926677.38,1481880.67,2076216.31,589867.95,1608883.76,2390129.36,3219267.32,1073532.24,2414844.4,3320711.81,4632258.07,1160892.6,2911950.39,3910847.46,4807117.35,596260.6,2016475.72,2889707.79,3854177.53,536586.63,1398878.79,1976609.1,2585119.51,378283.68,1057135.0,1495311.48,2075334.66,302369.58,900379.31,1410283.72,2002251.67,527491.23,1279014.09,1786027.13,2327289.37,636046.44,1472028.36,2103513.66,2869654.29,901675.54
营业收入,129685.53,360446.83,617386.6,897356.14,253661.13,621616.65,990210.21,1354878.43,351703.71,926677.38,1481880.67,2076216.31,589867.95,1608883.76,2390129.36,3219267.32,1073532.24,2414844.4,3320711.81,4632258.07,1160892.6,2911950.39,3910847.46,4807117.35,596260.6,2016475.72,2889707.79,3854177.53,536586.63,1398878.79,1976609.1,2585119.51,378283.68,1057135.0,1495311.48,2075334.66,302369.58,900379.31,1410283.72,2002251.67,527491.23,1279014.09,1786027.13,2327289.37,636046.44,1472028.36,2103513.66,2869654.29,901675.54
二、营业总成本,108146.39,308743.62,526950.88,762803.97,206853.66,516905.45,840516.1,1188187.51,315787.08,799465.9,1284527.98,1803703.15,501502.96,1356754.91,2029449.43,2683346.92,842858.44,1881098.16,2627248.14,3686291.39,903704.63,2230557.61,3067841.9,3918028.0,515196.84,1652434.38,2424680.92,3405201.14,494014.74,1283700.35,1849037.61,2518733.93,424665.75,1103945.07,1589365.87,2142530.7,386541.29,1001244.35,1512521.76,2195726.98,519570.31,2245896.72,2753667.0,3312183.52,608969.79,1411464.29,2016339.04,2720677.75,817009.34
营业成本,90291.39,261054.19,446490.51,640479.36,171734.7,436294.23,709623.95,984162.54,263204.63,687746.74,1099553.72,1542226.65,434613.27,1143757.9,1708235.55,2242398.62,735153.34,1629093.44,2253198.14,3131602.63,788312.5,1920824.13,2564444.08,3254561.19,383708.07,1369076.62,1982368.97,2730008.98,369131.33,993742.05,1411799.37,1864159.55,284100.48,804226.22,1115035.26,1514595.59,222463.49,678037.04,1052055.78,1524468.69,387160.74,1029927.25,1403368.26,1830412.39,474940.87,1095326.21,1548853.27,2092308.33,631089.6
营业税金及附加,442.33,1314.58,1921.61,2820.44,399.55,1099.82,1846.22,3231.49,1133.5,3513.9,6283.34,10800.62,2879.34,7933.27,13690.02,17717.55,7026.35,16138.87,18726.53,26362.73,6009.69,14584.13,18309.61,26091.67,4351.88,12035.86,21153.29,27085.53,2046.71,11224.4,13269.93,22812.92,1717.75,5723.77,7666.79,10275.88,3405.82,7146.09,9347.21,22540.32,6173.78,17820.9,23146.9,30108.16,4832.74,14120.37,19085.76,25104.65,7590.22
销售费用,8310.31,23318.55,41478.45,69095.4,15477.24,37997.52,61586.72,95940.29,17474.96,43509.82,76836.84,125010.82,28223.2,98543.93,156658.49,214568.91,41925.76,123008.2,195539.87,315973.93,53997.58,147297.96,250360.44,337614.5,63898.46,152590.4,238088.78,363116.96,50819.29,116527.75,194916.36,303556.68,54219.68,114458.05,176404.08,250155.16,54021.43,105021.4,152299.88,244596.08,40920.03,137058.35,185623.5,245132.4,50414.02,121302.06,188136.42,237941.22,71487.16
管理费用,6294.34,15662.67,24447.63,36768.82,11220.13,24683.5,39277.21,63791.5,18630.4,36887.11,59589.48,83398.43,23428.49,58875.52,88758.67,133855.01,32173.55,70211.27,115516.32,175588.04,41623.49,95610.09,148332.68,193566.67,39251.5,84787.95,125742.39,195344.64,40747.31,84542.37,125474.09,192981.69,45999.19,90277.96,132144.11,170089.08,49718.46,96442.84,142552.34,173398.75,40782.59,96018.9,129559.14,176876.68,49739.56,80741.79,110900.48,145926.77,43412.9
财务费用,1515.05,2847.08,4685.96,6597.1,3935.33,9324.54,18318.01,32053.68,13203.3,21006.42,32171.31,34406.39,7578.44,19063.64,28366.99,43238.56,9048.57,14872.67,7376.55,11097.97,6799.46,21567.46,37969.87,32280.07,13837.72,-2931.42,-8512.18,-13644.81,23021.83,39344.0,56731.53,74544.92,22533.53,41977.76,118414.37,126330.02,48132.53,68735.75,99700.06,103545.79,35006.03,91694.43,136865.95,150401.55,26081.88,62745.63,90134.34,124397.96,40452.84
资产减值损失,1292.97,4546.55,7926.72,7042.86,4086.71,7505.84,9863.98,9008.02,2140.3,6801.92,10093.29,7860.25,4780.22,28580.63,33739.71,31568.27,17530.86,27773.72,36890.73,25666.08,6961.91,30673.84,48425.22,73913.44,10149.22,36874.96,65839.68,103289.84,8248.27,38319.78,46846.32,60678.16,16095.12,47281.31,39701.26,71084.97,8799.56,45861.23,56566.49,127177.36,9527.14,873376.89,875103.24,879252.35,2960.73,17578.22,21907.54,8657.46,381.0
公允价值变动收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1767.36,-492.57,-262.08,-438.82,497.05,16.9,44.34,-39.54,0.0,0.0,1132.54,1914.65,1881.67,-3692.84,-1840.44,-1765.75,-1778.26,-101.41,306.03,742.62,342.4,-1367.54,-1386.34,-586.07,-1177.44,1017.67,857.09,-814.33,-1655.33,2764.2,4782.57,-96.44,15578.69,-12938.84,-12855.52,-9797.2,-6584.63,5059.93,1721.35,2048.81,3264.8,20920.33
投资收益,-204.49,-402.64,959.16,1248.98,126.17,295.01,525.49,1036.19,17.76,-34.34,254.33,-25.62,152.56,538.7,392.58,1466.83,492.17,2479.36,3023.36,3588.63,642.32,779.21,641.76,3587.36,1763.48,2791.13,3244.44,4104.87,209.96,1337.08,1391.75,1084.03,2542.34,4951.25,6759.61,8337.71,-4004.43,-3750.35,1723.74,-2448.51,9716.76,1081477.32,1086825.72,1095011.34,7629.51,32083.97,53219.95,87109.7,6286.46
其中:对联营企业和合营企业的投资收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.03,492.17,0.0,0.0,3571.5,634.08,772.85,0.0,3493.0,0.0,2784.77,0.0,4155.75,0.0,665.38,0.0,720.0,0.0,0.0,0.0,3037.29,0.0,178.75,0.0,1036.73,0.0,-1818.36,3467.47,8974.73,2527.26,8526.21,15427.17,22278.7,3353.9
汇兑收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
三、营业利润,21334.65,51300.56,91394.87,135801.15,46933.64,105006.21,150219.6,165959.75,35441.82,126915.07,197168.19,272984.58,88534.44,252711.89,361032.98,537387.23,231165.97,537358.14,698401.68,951436.98,254137.44,680331.54,841881.56,890899.0,82725.83,367138.5,469013.92,453423.65,41414.31,115129.18,128377.17,66292.18,-42822.06,-41001.72,-88109.12,-60513.65,-85411.94,-99832.82,-100610.73,-180345.12,4698.83,104973.93,113713.42,121777.79,43866.57,106803.02,157497.06,260115.77,114054.42
加:营业外收入,143.37,1082.01,2150.84,5781.25,126.13,5884.69,6745.92,18239.33,2517.33,4194.33,7172.98,13072.02,2730.46,6108.8,9800.93,13973.45,6833.86,9710.18,14129.22,22731.19,3522.63,6627.11,10457.9,33500.49,3231.84,7558.55,11591.17,24553.54,9601.11,15920.48,20831.59,41404.45,6106.26,13755.18,37822.9,72098.97,9170.32,9806.1,18353.99,93890.67,7665.63,8387.04,13622.28,12788.1,2307.45,4057.53,5944.31,9932.8,1649.69
减：营业外支出,631.09,1406.22,3750.23,5149.98,685.31,3060.22,3742.89,5681.09,637.38,1443.27,2173.24,3317.19,403.21,2960.43,7063.49,9750.15,720.07,2612.03,4399.22,13920.78,8470.43,17112.44,22111.39,38585.32,7591.65,15825.66,17338.88,25786.11,5397.29,19191.72,22561.61,21382.74,1697.84,4253.06,6713.79,8256.69,1578.87,7575.85,8910.87,15068.09,1625.38,5927.64,9871.39,10423.74,1254.99,3788.65,4960.82,6196.18,1336.87
其中：非流动资产处置损失,0.0,908.2,2789.95,2734.09,0.0,0.0,353.01,1465.72,283.61,733.51,959.95,1706.87,85.09,1257.78,4089.25,4563.82,365.58,0.0,0.0,1529.61,864.76,1743.54,0.0,3016.57,0.0,1482.55,0.0,3022.17,0.0,699.7,0.0,1970.23,0.0,668.72,0.0,1156.62,0.0,1144.98,0.0,4855.21,0.0,1404.64,1451.95,0.0,0.0,0.0,0.0,0.0,0.0
四、利润总额,20846.93,50976.36,89795.48,136432.42,46374.45,107830.68,153222.63,178517.99,37321.76,129666.13,202167.93,282739.41,90861.69,255860.27,363770.41,541610.53,237279.76,544456.29,708131.68,960247.39,249189.64,669846.22,830228.07,885814.0,78366.01,358871.39,463266.21,452191.08,45618.12,111857.95,126647.14,86313.89,-38413.64,-31499.61,-57000.01,3328.63,-77820.49,-97602.56,-91167.61,-101522.54,10739.08,107433.33,117464.31,124142.16,44919.04,107071.9,158480.56,263852.4,114367.24
减：所得税费用,-160.61,-485.15,-632.7,3323.64,9604.67,16958.34,13592.86,19144.94,6938.91,19461.8,31484.25,40857.24,16342.88,39523.85,57247.66,82814.88,34080.28,79381.99,108885.05,142913.21,36926.47,94959.48,117571.26,132917.66,14886.7,59973.71,72976.03,57002.95,5220.51,19601.42,23974.49,23526.41,571.26,1988.06,-2838.86,-5787.11,-13460.5,-14386.65,-13082.52,-11041.7,608.3,-74.3,-5282.12,-656.11,7809.26,21745.15,29796.8,68189.32,16224.01
五、净利润,21007.54,51461.51,90428.18,133108.78,36769.79,90872.34,139629.77,159373.05,30382.85,110204.32,170683.68,241882.17,74518.82,216336.41,306522.75,458795.65,203199.49,465074.3,599246.64,817334.18,212263.18,574886.74,712656.81,752896.0,63479.32,298897.67,390290.18,395188.13,40397.61,92256.53,102672.65,62787.48,-38984.9,-33487.67,-54161.15,9115.74,-64359.99,-83215.91,-78085.09,-90480.84,10130.78,107507.63,122746.44,124798.27,37109.78,85326.75,128683.76,195663.08,98143.23
归属于母公司所有者的净利润,21151.2,51579.09,90636.66,133358.64,36556.33,90224.84,139217.52,156938.01,30077.45,108472.37,168004.18,237240.43,73463.07,220245.51,312643.43,466558.97,202363.73,462798.39,596167.88,806564.06,208874.02,562176.37,695998.21,733004.9,59179.49,290591.43,379491.58,383897.28,39580.25,90005.82,100026.0,59406.82,-38335.53,-30983.26,-51819.81,8346.74,-66032.37,-83652.22,-80228.44,-93369.75,8456.84,113155.92,128233.27,133192.37,37676.39,86421.79,130288.98,201985.7,100211.16
少数股东损益,-143.66,-117.59,-208.48,-249.86,213.46,647.5,412.25,2435.04,305.4,1731.95,2679.5,4641.74,1055.74,-3909.1,-6120.67,-7763.32,835.76,2275.92,3078.76,10770.12,3389.16,12710.37,16658.6,19892.0,4299.83,8306.24,10798.6,11290.85,817.36,2250.71,2646.65,3380.65,-649.37,-2504.42,-2341.34,769.0,1672.38,436.31,2143.35,2888.91,1673.94,-5648.28,-5486.84,-8394.11,-566.61,-1095.05,-1605.22,-6322.62,-2067.93
基本每股收益(元/股),0.4172,0.6782,1.1918,1.7536,0.4807,0.5932,0.9153,1.0318,0.1977,0.7132,1.0041,1.418,0.4145,1.1767,0.6431,0.97,0.3439,0.6028,0.7755,1.05,0.27,0.7295,0.9,0.95,0.08,0.38,0.49,0.5,0.05,0.12,0.13,0.08,-0.05,-0.04,-0.07,0.01,-0.09,-0.11,-0.1,-0.12,0.011,0.15,0.17,0.17,0.05,0.11,0.17,0.26,0.13
稀释每股收益(元/股),0.4172,0.6782,1.1918,1.7536,0.4807,0.5932,0.9153,1.0318,0.1977,0.7132,1.0041,1.418,0.4145,1.1767,0.6431,0.97,0.3439,0.6028,0.7755,1.05,0.27,0.7295,0.9,0.95,0.08,0.38,0.49,0.5,0.05,0.12,0.13,0.08,-0.05,-0.04,-0.07,0.01,-0.09,-0.11,-0.1,-0.12,0.011,0.15,0.17,0.17,0.05,0.11,0.17,0.26,0.13
七、其他综合收益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.4,4698.79,-11583.83,-17424.58,-5635.88,-6477.07,12566.57,9177.54,6359.56,-280.32,2169.62,-1640.82,2171.93,2106.91,-2727.56,-5639.49,-5262.27,-5157.38,1543.19,2578.46,-3838.6,-20711.79,-8446.12,-1367.49,-34939.56,-46985.45,2137.79,-16402.74,-17532.99,-67205.24,6456.43,26399.39,27914.65,45523.85,4607.27,-127.49,5160.47,-22780.3,-5563.18
八、综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170888.08,246580.96,62934.99,198911.84,300886.87,452318.58,215766.05,474251.84,605606.2,817053.87,214432.79,573245.92,714828.74,755003.0,60751.76,293258.19,385027.91,390030.75,41940.8,94834.98,98834.05,42075.69,-47431.02,-34855.16,-89100.71,-37869.71,-62222.19,-99618.65,-95618.08,-157686.08,16587.21,133907.02,150661.09,170322.11,41717.05,85199.26,133844.23,172882.78,92580.05
归属于母公司所有者的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168208.58,241939.22,61879.25,199765.75,306552.25,457947.09,214482.73,471278.69,601343.09,805057.96,211043.64,560617.18,698300.73,735170.0,58680.82,284264.75,374233.56,378739.9,41065.6,92584.27,96182.77,38695.04,-46781.64,-32350.74,-86759.37,-38638.71,-63894.58,-100054.96,-97761.43,-160574.99,14913.27,138039.07,154631.69,175733.92,42283.66,86294.3,135449.45,179205.4,94647.98
归属于少数股东的综合收益总额,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2679.5,4641.74,1055.74,-853.92,-5665.37,-5628.51,1283.32,2973.15,4263.1,11995.91,3389.16,12628.74,16528.01,19834.0,2070.94,8993.44,10794.35,11290.85,875.2,2250.71,2651.28,3380.65,-649.37,-2504.42,-2341.34,769.0,1672.38,436.31,2143.35,2888.91,1673.94,-4132.05,-3970.6,-5411.8,-566.61,-1095.05,-1605.22,-6322.62,-2067.93
